"","country","year","sex","age","count"
"33091","Greece",2020,"female",85,37706.5
"33092","Greece",2020,"male",85,24492.5
"33093","Greece",2020,"female",86,34270
"33094","Greece",2020,"male",86,21692.5
"33095","Greece",2020,"female",87,30999
"33096","Greece",2020,"male",87,19003
"33097","Greece",2020,"female",88,27702
"33098","Greece",2020,"male",88,16382.5
"33099","Greece",2020,"female",89,24103.5
"33100","Greece",2020,"male",89,13805
"33101","Greece",2020,"female",90,20561
"33102","Greece",2020,"male",90,11251.5
"33103","Greece",2020,"female",91,17307
"33104","Greece",2020,"male",91,8809
"33105","Greece",2020,"female",92,14139.5
"33106","Greece",2020,"male",92,6606
"33107","Greece",2020,"female",93,11655
"33108","Greece",2020,"male",93,4988
"33109","Greece",2020,"female",94,9260.5
"33110","Greece",2020,"male",94,3670.5
"33111","Greece",2020,"female",95,6684
"33112","Greece",2020,"male",95,2453.5
"33113","Greece",2020,"female",96,4638
"33114","Greece",2020,"male",96,1568.5
"33115","Greece",2020,"female",97,3244
"33116","Greece",2020,"male",97,1009.5
"33117","Greece",2020,"female",98,2279.5
"33118","Greece",2020,"male",98,659.5
"33119","Greece",2020,"female",99,1573
"33120","Greece",2020,"male",99,420
"33121","Greece",2021,"female",0,40689
"33122","Greece",2021,"male",0,43288.5
"33123","Greece",2021,"female",1,40619
"33124","Greece",2021,"male",1,42962.5
"33125","Greece",2021,"female",2,41833.5
"33126","Greece",2021,"male",2,44189.5
"33127","Greece",2021,"female",3,43827
"33128","Greece",2021,"male",3,46365.5
"33129","Greece",2021,"female",4,46228.5
"33130","Greece",2021,"male",4,48775
"33131","Greece",2021,"female",5,47290
"33132","Greece",2021,"male",5,49855
"33133","Greece",2021,"female",6,46815.5
"33134","Greece",2021,"male",6,49296
"33135","Greece",2021,"female",7,46933
"33136","Greece",2021,"male",7,49458.5
"33137","Greece",2021,"female",8,48242.5
"33138","Greece",2021,"male",8,51003.5
"33139","Greece",2021,"female",9,50345.5
"33140","Greece",2021,"male",9,53454
"33141","Greece",2021,"female",10,52462
"33142","Greece",2021,"male",10,55550.5
"33143","Greece",2021,"female",11,54695
"33144","Greece",2021,"male",11,57452.5
"33145","Greece",2021,"female",12,55357
"33146","Greece",2021,"male",12,57962.5
"33147","Greece",2021,"female",13,53474
"33148","Greece",2021,"male",13,56520.5
"33149","Greece",2021,"female",14,52607.5
"33150","Greece",2021,"male",14,55987
"33151","Greece",2021,"female",15,52217
"33152","Greece",2021,"male",15,55899
"33153","Greece",2021,"female",16,51008.5
"33154","Greece",2021,"male",16,55276.5
"33155","Greece",2021,"female",17,50851
"33156","Greece",2021,"male",17,55507.5
"33157","Greece",2021,"female",18,51225
"33158","Greece",2021,"male",18,56530.5
"33159","Greece",2021,"female",19,51508.5
"33160","Greece",2021,"male",19,56832.5
"33161","Greece",2021,"female",20,51797.5
"33162","Greece",2021,"male",20,57000
"33163","Greece",2021,"female",21,52086.5
"33164","Greece",2021,"male",21,57470.5
"33165","Greece",2021,"female",22,51877
"33166","Greece",2021,"male",22,57054
"33167","Greece",2021,"female",23,51593.5
"33168","Greece",2021,"male",23,56910.5
"33169","Greece",2021,"female",24,51785.5
"33170","Greece",2021,"male",24,57366
"33171","Greece",2021,"female",25,51767
"33172","Greece",2021,"male",25,57274.5
"33173","Greece",2021,"female",26,51828.5
"33174","Greece",2021,"male",26,57149.5
"33175","Greece",2021,"female",27,51398.5
"33176","Greece",2021,"male",27,55792
"33177","Greece",2021,"female",28,52025.5
"33178","Greece",2021,"male",28,55885.5
"33179","Greece",2021,"female",29,54374
"33180","Greece",2021,"male",29,57904.5
"33181","Greece",2021,"female",30,55720
"33182","Greece",2021,"male",30,57495
"33183","Greece",2021,"female",31,56696
"33184","Greece",2021,"male",31,57278.5
"33185","Greece",2021,"female",32,58217.5
"33186","Greece",2021,"male",32,58602.5
"33187","Greece",2021,"female",33,57679
"33188","Greece",2021,"male",33,57229
"33189","Greece",2021,"female",34,58112.5
"33190","Greece",2021,"male",34,57211
"33191","Greece",2021,"female",35,60470.5
"33192","Greece",2021,"male",35,60500.5
"33193","Greece",2021,"female",36,62863.5
"33194","Greece",2021,"male",36,63402
"33195","Greece",2021,"female",37,67155
"33196","Greece",2021,"male",37,68104
"33197","Greece",2021,"female",38,71605.5
"33198","Greece",2021,"male",38,72628.5
"33199","Greece",2021,"female",39,75324
"33200","Greece",2021,"male",39,75498.5
"33201","Greece",2021,"female",40,78019
"33202","Greece",2021,"male",40,77750.5
"33203","Greece",2021,"female",41,79382.5
"33204","Greece",2021,"male",41,79014
"33205","Greece",2021,"female",42,79560.5
"33206","Greece",2021,"male",42,79212
"33207","Greece",2021,"female",43,79083.5
"33208","Greece",2021,"male",43,78616
"33209","Greece",2021,"female",44,80003.5
"33210","Greece",2021,"male",44,79238.5
"33211","Greece",2021,"female",45,80917.5
"33212","Greece",2021,"male",45,79008.5
"33213","Greece",2021,"female",46,81068.5
"33214","Greece",2021,"male",46,77847
"33215","Greece",2021,"female",47,80267
"33216","Greece",2021,"male",47,77257.5
"33217","Greece",2021,"female",48,79765
"33218","Greece",2021,"male",48,76857
"33219","Greece",2021,"female",49,81258
"33220","Greece",2021,"male",49,77573
"33221","Greece",2021,"female",50,82613.5
"33222","Greece",2021,"male",50,78278
"33223","Greece",2021,"female",51,83741.5
"33224","Greece",2021,"male",51,78623.5
"33225","Greece",2021,"female",52,84387.5
"33226","Greece",2021,"male",52,78388.5
"33227","Greece",2021,"female",53,84652.5
"33228","Greece",2021,"male",53,77766.5
"33229","Greece",2021,"female",54,82595
"33230","Greece",2021,"male",54,75979.5
"33231","Greece",2021,"female",55,78788
"33232","Greece",2021,"male",55,73239.5
"33233","Greece",2021,"female",56,76317.5
"33234","Greece",2021,"male",56,70144.5
"33235","Greece",2021,"female",57,75210
"33236","Greece",2021,"male",57,67250.5
"33237","Greece",2021,"female",58,75157.5
"33238","Greece",2021,"male",58,66212
"33239","Greece",2021,"female",59,75548
"33240","Greece",2021,"male",59,66213
"33241","Greece",2021,"female",60,75662
"33242","Greece",2021,"male",60,66140.5
"33243","Greece",2021,"female",61,75155.5
"33244","Greece",2021,"male",61,65758
"33245","Greece",2021,"female",62,73801
"33246","Greece",2021,"male",62,64576.5
"33247","Greece",2021,"female",63,71641.5
"33248","Greece",2021,"male",63,62616.5
"33249","Greece",2021,"female",64,70944.5
"33250","Greece",2021,"male",64,61669
"33251","Greece",2021,"female",65,70440
"33252","Greece",2021,"male",65,61755
"33253","Greece",2021,"female",66,67814.5
"33254","Greece",2021,"male",66,59683.5
"33255","Greece",2021,"female",67,64668
"33256","Greece",2021,"male",67,56539
"33257","Greece",2021,"female",68,63188
"33258","Greece",2021,"male",68,55404.5
"33259","Greece",2021,"female",69,63214.5
"33260","Greece",2021,"male",69,55143
"33261","Greece",2021,"female",70,62886
"33262","Greece",2021,"male",70,54463.5
"33263","Greece",2021,"female",71,62196
"33264","Greece",2021,"male",71,53400.5
"33265","Greece",2021,"female",72,61478.5
"33266","Greece",2021,"male",72,51921
"33267","Greece",2021,"female",73,60897
"33268","Greece",2021,"male",73,50407
"33269","Greece",2021,"female",74,60144.5
"33270","Greece",2021,"male",74,49116
"33271","Greece",2021,"female",75,58391.5
"33272","Greece",2021,"male",75,47471
"33273","Greece",2021,"female",76,54190.5
"33274","Greece",2021,"male",76,43919.5
"33275","Greece",2021,"female",77,48825.5
"33276","Greece",2021,"male",77,39606.5
"33277","Greece",2021,"female",78,45081
"33278","Greece",2021,"male",78,36382
"33279","Greece",2021,"female",79,43651.5
"33280","Greece",2021,"male",79,34345
"33281","Greece",2021,"female",80,44469
"33282","Greece",2021,"male",80,33434.5
"33283","Greece",2021,"female",81,46047
"33284","Greece",2021,"male",81,33170.5
"33285","Greece",2021,"female",82,46061
"33286","Greece",2021,"male",82,32359
"33287","Greece",2021,"female",83,44273
"33288","Greece",2021,"male",83,30381.5
"33289","Greece",2021,"female",84,41627
"33290","Greece",2021,"male",84,27826
"33291","Greece",2021,"female",85,38481
"33292","Greece",2021,"male",85,25007
"33293","Greece",2021,"female",86,35008.5
"33294","Greece",2021,"male",86,22107.5
"33295","Greece",2021,"female",87,31518
"33296","Greece",2021,"male",87,19388
"33297","Greece",2021,"female",88,28206.5
"33298","Greece",2021,"male",88,16800
"33299","Greece",2021,"female",89,24903.5
"33300","Greece",2021,"male",89,14311.5
"33301","Greece",2021,"female",90,21374
"33302","Greece",2021,"male",90,11902.5
"33303","Greece",2021,"female",91,17952.5
"33304","Greece",2021,"male",91,9561.5
"33305","Greece",2021,"female",92,14849
"33306","Greece",2021,"male",92,7366
"33307","Greece",2021,"female",93,11893
"33308","Greece",2021,"male",93,5427
"33309","Greece",2021,"female",94,9584
"33310","Greece",2021,"male",94,4019.5
"33311","Greece",2021,"female",95,7424
"33312","Greece",2021,"male",95,2892
"33313","Greece",2021,"female",96,5203.5
"33314","Greece",2021,"male",96,1885
"33315","Greece",2021,"female",97,3491
"33316","Greece",2021,"male",97,1169.5
"33317","Greece",2021,"female",98,2348.5
"33318","Greece",2021,"male",98,728
"33319","Greece",2021,"female",99,1578.5
"33320","Greece",2021,"male",99,457.5
"33321","Greece",2022,"female",0,37983
"33322","Greece",2022,"male",0,40438.5
"33323","Greece",2022,"female",1,40014.5
"33324","Greece",2022,"male",1,42601.5
"33325","Greece",2022,"female",2,40040
"33326","Greece",2022,"male",2,42374.5
"33327","Greece",2022,"female",3,41322
"33328","Greece",2022,"male",3,43669.5
"33329","Greece",2022,"female",4,43370.5
"33330","Greece",2022,"male",4,45900.5
"33331","Greece",2022,"female",5,45816.5
"33332","Greece",2022,"male",5,48352.5
"33333","Greece",2022,"female",6,46923
"33334","Greece",2022,"male",6,49479
"33335","Greece",2022,"female",7,46485.5
"33336","Greece",2022,"male",7,48958
"33337","Greece",2022,"female",8,46631.5
"33338","Greece",2022,"male",8,49149
"33339","Greece",2022,"female",9,47959
"33340","Greece",2022,"male",9,50710.5
"33341","Greece",2022,"female",10,50073
"33342","Greece",2022,"male",10,53170
"33343","Greece",2022,"female",11,52179
"33344","Greece",2022,"male",11,55263.5
"33345","Greece",2022,"female",12,54375
"33346","Greece",2022,"male",12,57135.5
"33347","Greece",2022,"female",13,54967.5
"33348","Greece",2022,"male",13,57586
"33349","Greece",2022,"female",14,52974
"33350","Greece",2022,"male",14,56043.5
"33351","Greece",2022,"female",15,51943.5
"33352","Greece",2022,"male",15,55365.5
"33353","Greece",2022,"female",16,51365.5
"33354","Greece",2022,"male",16,55103
"33355","Greece",2022,"female",17,49953
"33356","Greece",2022,"male",17,54289.5
"33357","Greece",2022,"female",18,49593
"33358","Greece",2022,"male",18,54330
"33359","Greece",2022,"female",19,49785
"33360","Greece",2022,"male",19,55172
"33361","Greece",2022,"female",20,49921
"33362","Greece",2022,"male",20,55325
"33363","Greece",2022,"female",21,50098.5
"33364","Greece",2022,"male",21,55377.5
"33365","Greece",2022,"female",22,50320.5
"33366","Greece",2022,"male",22,55772.5
"33367","Greece",2022,"female",23,50085.5
"33368","Greece",2022,"male",23,55318.5
"33369","Greece",2022,"female",24,49806
"33370","Greece",2022,"male",24,55163.5
"33371","Greece",2022,"female",25,50025
"33372","Greece",2022,"male",25,55630
"33373","Greece",2022,"female",26,50058
"33374","Greece",2022,"male",26,55580
"33375","Greece",2022,"female",27,50182.5
"33376","Greece",2022,"male",27,55505.5
"33377","Greece",2022,"female",28,49833
"33378","Greece",2022,"male",28,54219.5
"33379","Greece",2022,"female",29,50532
"33380","Greece",2022,"male",29,54368.5
"33381","Greece",2022,"female",30,52960
"33382","Greece",2022,"male",30,56457.5
"33383","Greece",2022,"female",31,54391.5
"33384","Greece",2022,"male",31,56126.5
"33385","Greece",2022,"female",32,55448.5
"33386","Greece",2022,"male",32,55976.5
"33387","Greece",2022,"female",33,57046
"33388","Greece",2022,"male",33,57369
"33389","Greece",2022,"female",34,56588.5
"33390","Greece",2022,"male",34,56069.5
"33391","Greece",2022,"female",35,57087.5
"33392","Greece",2022,"male",35,56110.5
"33393","Greece",2022,"female",36,59510.5
"33394","Greece",2022,"male",36,59460
"33395","Greece",2022,"female",37,61951
"33396","Greece",2022,"male",37,62405
"33397","Greece",2022,"female",38,66284.5
"33398","Greece",2022,"male",38,67137
"33399","Greece",2022,"female",39,70775
"33400","Greece",2022,"male",39,71692.5
"33401","Greece",2022,"female",40,74527.5
"33402","Greece",2022,"male",40,74585.5
"33403","Greece",2022,"female",41,77260.5
"33404","Greece",2022,"male",41,76861
"33405","Greece",2022,"female",42,78656
"33406","Greece",2022,"male",42,78160
"33407","Greece",2022,"female",43,78865.5
"33408","Greece",2022,"male",43,78392.5
"33409","Greece",2022,"female",44,78423.5
"33410","Greece",2022,"male",44,77825
"33411","Greece",2022,"female",45,79362.5
"33412","Greece",2022,"male",45,78455.5
"33413","Greece",2022,"female",46,80293
"33414","Greece",2022,"male",46,78244.5
"33415","Greece",2022,"female",47,80453.5
"33416","Greece",2022,"male",47,77093
"33417","Greece",2022,"female",48,79681
"33418","Greece",2022,"male",48,76505
"33419","Greece",2022,"female",49,79189.5
"33420","Greece",2022,"male",49,76101.5
"33421","Greece",2022,"female",50,80679
"33422","Greece",2022,"male",50,76806.5
"33423","Greece",2022,"female",51,82028.5
"33424","Greece",2022,"male",51,77491.5
"33425","Greece",2022,"female",52,83144.5
"33426","Greece",2022,"male",52,77810
"33427","Greece",2022,"female",53,83782.5
"33428","Greece",2022,"male",53,77558.5
"33429","Greece",2022,"female",54,84039
"33430","Greece",2022,"male",54,76933.5
"33431","Greece",2022,"female",55,82001.5
"33432","Greece",2022,"male",55,75130
"33433","Greece",2022,"female",56,78213
"33434","Greece",2022,"male",56,72360.5
"33435","Greece",2022,"female",57,75734
"33436","Greece",2022,"male",57,69251.5
"33437","Greece",2022,"female",58,74617
"33438","Greece",2022,"male",58,66353.5
"33439","Greece",2022,"female",59,74540.5
"33440","Greece",2022,"male",59,65281
"33441","Greece",2022,"female",60,74896.5
"33442","Greece",2022,"male",60,65233.5
"33443","Greece",2022,"female",61,74983
"33444","Greece",2022,"male",61,65116.5
"33445","Greece",2022,"female",62,74460.5
"33446","Greece",2022,"male",62,64689
"33447","Greece",2022,"female",63,73103
"33448","Greece",2022,"male",63,63472.5
"33449","Greece",2022,"female",64,70916.5
"33450","Greece",2022,"male",64,61472.5
"33451","Greece",2022,"female",65,70162.5
"33452","Greece",2022,"male",65,60465.5
"33453","Greece",2022,"female",66,69629
"33454","Greece",2022,"male",66,60480.5
"33455","Greece",2022,"female",67,66992
"33456","Greece",2022,"male",67,58358
"33457","Greece",2022,"female",68,63828
"33458","Greece",2022,"male",68,55188
"33459","Greece",2022,"female",69,62325.5
"33460","Greece",2022,"male",69,54013
"33461","Greece",2022,"female",70,62242.5
"33462","Greece",2022,"male",70,53695
"33463","Greece",2022,"female",71,61763
"33464","Greece",2022,"male",71,52933
"33465","Greece",2022,"female",72,60985
"33466","Greece",2022,"male",72,51769
"33467","Greece",2022,"female",73,60170
"33468","Greece",2022,"male",73,50198
"33469","Greece",2022,"female",74,59480
"33470","Greece",2022,"male",74,48589.5
"33471","Greece",2022,"female",75,58610
"33472","Greece",2022,"male",75,47189
"33473","Greece",2022,"female",76,56755
"33474","Greece",2022,"male",76,45444.5
"33475","Greece",2022,"female",77,52518.5
"33476","Greece",2022,"male",77,41877
"33477","Greece",2022,"female",78,47159
"33478","Greece",2022,"male",78,37587
"33479","Greece",2022,"female",79,43375
"33480","Greece",2022,"male",79,34346
"33481","Greece",2022,"female",80,41818
"33482","Greece",2022,"male",80,32234
"33483","Greece",2022,"female",81,42395.5
"33484","Greece",2022,"male",81,31179
"33485","Greece",2022,"female",82,43662
"33486","Greece",2022,"male",82,30715.5
"33487","Greece",2022,"female",83,43405.5
"33488","Greece",2022,"male",83,29726
"33489","Greece",2022,"female",84,41422.5
"33490","Greece",2022,"male",84,27650
"33491","Greece",2022,"female",85,38628.5
"33492","Greece",2022,"male",85,25054
"33493","Greece",2022,"female",86,35380
"33494","Greece",2022,"male",86,22249
"33495","Greece",2022,"female",87,31856
"33496","Greece",2022,"male",87,19418.5
"33497","Greece",2022,"female",88,28353
"33498","Greece",2022,"male",88,16800
"33499","Greece",2022,"female",89,25051.5
"33500","Greece",2022,"male",89,14346
"33501","Greece",2022,"female",90,21801.5
"33502","Greece",2022,"male",90,12029.5
"33503","Greece",2022,"female",91,18411.5
"33504","Greece",2022,"male",91,9832
"33505","Greece",2022,"female",92,15189
"33506","Greece",2022,"male",92,7747.5
"33507","Greece",2022,"female",93,12311
"33508","Greece",2022,"male",93,5842.5
"33509","Greece",2022,"female",94,9637
"33510","Greece",2022,"male",94,4203.5
"33511","Greece",2022,"female",95,7572.5
"33512","Greece",2022,"male",95,3037.5
"33513","Greece",2022,"female",96,5691.5
"33514","Greece",2022,"male",96,2121
"33515","Greece",2022,"female",97,3858.5
"33516","Greece",2022,"male",97,1336
"33517","Greece",2022,"female",98,2494
"33518","Greece",2022,"male",98,799
"33519","Greece",2022,"female",99,1607
"33520","Greece",2022,"male",99,476
"33521","Greece",2023,"female",0,35329
"33522","Greece",2023,"male",0,37581
"33523","Greece",2023,"female",1,37545.5
"33524","Greece",2023,"male",1,39969.5
"33525","Greece",2023,"female",2,39592.5
"33526","Greece",2023,"male",2,42152
"33527","Greece",2023,"female",3,39610.5
"33528","Greece",2023,"male",3,41924
"33529","Greece",2023,"female",4,40873
"33530","Greece",2023,"male",4,43196
"33531","Greece",2023,"female",5,42901.5
"33532","Greece",2023,"male",5,45405.5
"33533","Greece",2023,"female",6,45328
"33534","Greece",2023,"male",6,47836.5
"33535","Greece",2023,"female",7,46441.5
"33536","Greece",2023,"male",7,48970
"33537","Greece",2023,"female",8,46004.5
"33538","Greece",2023,"male",8,48450.5
"33539","Greece",2023,"female",9,46141
"33540","Greece",2023,"male",9,48630
"33541","Greece",2023,"female",10,47448
"33542","Greece",2023,"male",10,50166.5
"33543","Greece",2023,"female",11,49539.5
"33544","Greece",2023,"male",11,52602.5
"33545","Greece",2023,"female",12,51622.5
"33546","Greece",2023,"male",12,54677
"33547","Greece",2023,"female",13,53803
"33548","Greece",2023,"male",13,56535
"33549","Greece",2023,"female",14,54411
"33550","Greece",2023,"male",14,56998
"33551","Greece",2023,"female",15,52437.5
"33552","Greece",2023,"male",15,55470
"33553","Greece",2023,"female",16,51404.5
"33554","Greece",2023,"male",16,54787
"33555","Greece",2023,"female",17,50844.5
"33556","Greece",2023,"male",17,54530.5
"33557","Greece",2023,"female",18,49438
"33558","Greece",2023,"male",18,53718.5
"33559","Greece",2023,"female",19,49076.5
"33560","Greece",2023,"male",19,53750
"33561","Greece",2023,"female",20,49265
"33562","Greece",2023,"male",20,54582
"33563","Greece",2023,"female",21,49400.5
"33564","Greece",2023,"male",21,54735
"33565","Greece",2023,"female",22,49575
"33566","Greece",2023,"male",22,54778.5
"33567","Greece",2023,"female",23,49797.5
"33568","Greece",2023,"male",23,55177.5
"33569","Greece",2023,"female",24,49566
"33570","Greece",2023,"male",24,54727
"33571","Greece",2023,"female",25,49286
"33572","Greece",2023,"male",25,54564
"33573","Greece",2023,"female",26,49501
"33574","Greece",2023,"male",26,55029.5
"33575","Greece",2023,"female",27,49534
"33576","Greece",2023,"male",27,54982.5
"33577","Greece",2023,"female",28,49657
"33578","Greece",2023,"male",28,54911
"33579","Greece",2023,"female",29,49310
"33580","Greece",2023,"male",29,53635
"33581","Greece",2023,"female",30,49981.5
"33582","Greece",2023,"male",30,53755
"33583","Greece",2023,"female",31,52391.5
"33584","Greece",2023,"male",31,55841
"33585","Greece",2023,"female",32,53812
"33586","Greece",2023,"male",32,55514
"33587","Greece",2023,"female",33,54851
"33588","Greece",2023,"male",33,55347
"33589","Greece",2023,"female",34,56439
"33590","Greece",2023,"male",34,56731
"33591","Greece",2023,"female",35,55994.5
"33592","Greece",2023,"male",35,55454.5
"33593","Greece",2023,"female",36,56460
"33594","Greece",2023,"male",36,55455.5
"33595","Greece",2023,"female",37,58863.5
"33596","Greece",2023,"male",37,58769.5
"33597","Greece",2023,"female",38,61256
"33598","Greece",2023,"male",38,61663
"33599","Greece",2023,"female",39,65534
"33600","Greece",2023,"male",39,66327.5
"33601","Greece",2023,"female",40,69978
"33602","Greece",2023,"male",40,70837
"33603","Greece",2023,"female",41,73696
"33604","Greece",2023,"male",41,73690
"33605","Greece",2023,"female",42,76404.5
"33606","Greece",2023,"male",42,75939.5
"33607","Greece",2023,"female",43,77787.5
"33608","Greece",2023,"male",43,77222.5
"33609","Greece",2023,"female",44,77996.5
"33610","Greece",2023,"male",44,77449
"33611","Greece",2023,"female",45,77545
"33612","Greece",2023,"male",45,76867.5
"33613","Greece",2023,"female",46,78455
"33614","Greece",2023,"male",46,77469
"33615","Greece",2023,"female",47,79380
"33616","Greece",2023,"male",47,77261
"33617","Greece",2023,"female",48,79532
"33618","Greece",2023,"male",48,76086.5
"33619","Greece",2023,"female",49,78766
"33620","Greece",2023,"male",49,75491.5
"33621","Greece",2023,"female",50,78240
"33622","Greece",2023,"male",50,75060.5
"33623","Greece",2023,"female",51,79695.5
"33624","Greece",2023,"male",51,75717
"33625","Greece",2023,"female",52,81016
"33626","Greece",2023,"male",52,76352
"33627","Greece",2023,"female",53,82109
"33628","Greece",2023,"male",53,76640
"33629","Greece",2023,"female",54,82723.5
"33630","Greece",2023,"male",54,76364.5
"33631","Greece",2023,"female",55,82969.5
"33632","Greece",2023,"male",55,75708
"33633","Greece",2023,"female",56,80966.5
"33634","Greece",2023,"male",56,73883
"33635","Greece",2023,"female",57,77192
"33636","Greece",2023,"male",57,71106
"33637","Greece",2023,"female",58,74707
"33638","Greece",2023,"male",58,68014.5
"33639","Greece",2023,"female",59,73571.5
"33640","Greece",2023,"male",59,65100.5
"33641","Greece",2023,"female",60,73453
"33642","Greece",2023,"male",60,63964
"33643","Greece",2023,"female",61,73770.5
"33644","Greece",2023,"male",61,63852
"33645","Greece",2023,"female",62,73837
"33646","Greece",2023,"male",62,63682
"33647","Greece",2023,"female",63,73306
"33648","Greece",2023,"male",63,63217
"33649","Greece",2023,"female",64,71928.5
"33650","Greece",2023,"male",64,61969
"33651","Greece",2023,"female",65,69721
"33652","Greece",2023,"male",65,59936.5
"33653","Greece",2023,"female",66,68914
"33654","Greece",2023,"male",66,58876
"33655","Greece",2023,"female",67,68364
"33656","Greece",2023,"male",67,58817
"33657","Greece",2023,"female",68,65728.5
"33658","Greece",2023,"male",68,56672
"33659","Greece",2023,"female",69,62558
"33660","Greece",2023,"male",69,53506
"33661","Greece",2023,"female",70,60935
"33662","Greece",2023,"male",70,52314
"33663","Greece",2023,"female",71,60688.5
"33664","Greece",2023,"male",71,51930
"33665","Greece",2023,"female",72,60115
"33666","Greece",2023,"male",72,51055.5
"33667","Greece",2023,"female",73,59244
"33668","Greece",2023,"male",73,49790.5
"33669","Greece",2023,"female",74,58335.5
"33670","Greece",2023,"male",74,48161
"33671","Greece",2023,"female",75,57532.5
"33672","Greece",2023,"male",75,46476
"33673","Greece",2023,"female",76,56535
"33674","Greece",2023,"male",76,44944
"33675","Greece",2023,"female",77,54592
"33676","Greece",2023,"male",77,43109
"33677","Greece",2023,"female",78,50373
"33678","Greece",2023,"male",78,39577
"33679","Greece",2023,"female",79,45061
"33680","Greece",2023,"male",79,35347.5
"33681","Greece",2023,"female",80,41262
"33682","Greece",2023,"male",80,32127
"33683","Greece",2023,"female",81,39580.5
"33684","Greece",2023,"male",81,29962.5
"33685","Greece",2023,"female",82,39879
"33686","Greece",2023,"male",82,28750.5
"33687","Greece",2023,"female",83,40809
"33688","Greece",2023,"male",83,28075.5
"33689","Greece",2023,"female",84,40297
"33690","Greece",2023,"male",84,26914.5
"33691","Greece",2023,"female",85,38151
"33692","Greece",2023,"male",85,24768
"33693","Greece",2023,"female",86,35245
"33694","Greece",2023,"male",86,22169
"33695","Greece",2023,"female",87,31950.5
"33696","Greece",2023,"male",87,19425.5
"33697","Greece",2023,"female",88,28440
"33698","Greece",2023,"male",88,16707.5
"33699","Greece",2023,"female",89,24984
"33700","Greece",2023,"male",89,14226.5
"33701","Greece",2023,"female",90,21763
"33702","Greece",2023,"male",90,11955
"33703","Greece",2023,"female",91,18650
"33704","Greece",2023,"male",91,9851.5
"33705","Greece",2023,"female",92,15476.5
"33706","Greece",2023,"male",92,7892
"33707","Greece",2023,"female",93,12515
"33708","Greece",2023,"male",93,6085.5
"33709","Greece",2023,"female",94,9928
"33710","Greece",2023,"male",94,4487.5
"33711","Greece",2023,"female",95,7589.5
"33712","Greece",2023,"male",95,3150
"33713","Greece",2023,"female",96,5801.5
"33714","Greece",2023,"male",96,2211.5
"33715","Greece",2023,"female",97,4246
"33716","Greece",2023,"male",97,1503
"33717","Greece",2023,"female",98,2791
"33718","Greece",2023,"male",98,919.5
"33719","Greece",2023,"female",99,1740
"33720","Greece",2023,"male",99,531.5
"33721","Hungary",2015,"female",0,44930.5
"33722","Hungary",2015,"male",0,47367.5
"33723","Hungary",2015,"female",1,44538
"33724","Hungary",2015,"male",1,46934
"33725","Hungary",2015,"female",2,43864.5
"33726","Hungary",2015,"male",2,46614
"33727","Hungary",2015,"female",3,43538.5
"33728","Hungary",2015,"male",3,46262.5
"33729","Hungary",2015,"female",4,43631.5
"33730","Hungary",2015,"male",4,45835
"33731","Hungary",2015,"female",5,45817.5
"33732","Hungary",2015,"male",5,48064.5
"33733","Hungary",2015,"female",6,48070
"33734","Hungary",2015,"male",6,50492.5
"33735","Hungary",2015,"female",7,48296.5
"33736","Hungary",2015,"male",7,50671.5
"33737","Hungary",2015,"female",8,48700.5
"33738","Hungary",2015,"male",8,51132.5
"33739","Hungary",2015,"female",9,48579.5
"33740","Hungary",2015,"male",9,51404.5
"33741","Hungary",2015,"female",10,46799
"33742","Hungary",2015,"male",10,49721
"33743","Hungary",2015,"female",11,46000
"33744","Hungary",2015,"male",11,48571
"33745","Hungary",2015,"female",12,46524
"33746","Hungary",2015,"male",12,49025.5
"33747","Hungary",2015,"female",13,47136
"33748","Hungary",2015,"male",13,49763.5
"33749","Hungary",2015,"female",14,47361
"33750","Hungary",2015,"male",14,50168.5
"33751","Hungary",2015,"female",15,46865.5
"33752","Hungary",2015,"male",15,49641.5
"33753","Hungary",2015,"female",16,46974
"33754","Hungary",2015,"male",16,49462
"33755","Hungary",2015,"female",17,48567.5
"33756","Hungary",2015,"male",17,51442.5
"33757","Hungary",2015,"female",18,51590
"33758","Hungary",2015,"male",18,54883
"33759","Hungary",2015,"female",19,55575
"33760","Hungary",2015,"male",19,58641.5
"33761","Hungary",2015,"female",20,58050
"33762","Hungary",2015,"male",20,61020.5
"33763","Hungary",2015,"female",21,59227.5
"33764","Hungary",2015,"male",21,62111
"33765","Hungary",2015,"female",22,60139
"33766","Hungary",2015,"male",22,63545.5
"33767","Hungary",2015,"female",23,61766
"33768","Hungary",2015,"male",23,65698
"33769","Hungary",2015,"female",24,62385.5
"33770","Hungary",2015,"male",24,66030.5
"33771","Hungary",2015,"female",25,60872.5
"33772","Hungary",2015,"male",25,64554.5
"33773","Hungary",2015,"female",26,59328.5
"33774","Hungary",2015,"male",26,63407.5
"33775","Hungary",2015,"female",27,58915
"33776","Hungary",2015,"male",27,62885.5
"33777","Hungary",2015,"female",28,59275
"33778","Hungary",2015,"male",28,62675
"33779","Hungary",2015,"female",29,59913.5
"33780","Hungary",2015,"male",29,62958
"33781","Hungary",2015,"female",30,59203
"33782","Hungary",2015,"male",30,61719
"33783","Hungary",2015,"female",31,58850.5
"33784","Hungary",2015,"male",31,60465
"33785","Hungary",2015,"female",32,60817
"33786","Hungary",2015,"male",32,62727.5
"33787","Hungary",2015,"female",33,64818
